PersonID	FirstName	FamilyName	Title	Sex	YoB	YoD	BuildingType	BuildingName	BuildingDescr	Location	County	Cost	BuiltDate	InternetLink	Ownership
25711	Edward Roger	Pratt		M			Country house	Ryston Hall		Ryston	Norfolk		1680.0	#http://en.wikipedia.org/wiki/Roger_Pratt_%28architect%29#	Pratt Family Partners Ltd.
-652365518	Foster Lechmere	Coore		M			Country house	Scruton House, later Scruton Hall	Early 18thC manor house, with wings added c. 1820, inferred to have been by Foster Lechmere Coore to whom the house came on his marriage to Harriet Gale.		Yorkshire			http://www.british-history.ac.uk/vch/yorks/north/vol1/pp341-344	
8961	John	Gladstone		M			Country house	Seaforth House	Country house built on the Litherland estate on Merseyside by John Gladstone 1811-1813. The house was demolished in the late 19th.		Lancashire				
-1425599927	Thomas	Renny Strachan		M			Country house	Seaton House, near Arbroath	Built c. 1840 by the trustees of Thomas Rennie Strachan and inherited after the death of Strachan's wife Harriet by John Rennie Strachan Carnegie.	Seaton, Arbroath	Forfarshire			http://portal.historicenvironment.scot/designation/LB4746	
2146640261	George Augustus	Shawe		M			Country house	Shawefield House	Country house, reportedly built c.1810 by George Augustus Shawe and referred to in his will of 1850, now known as Elmsleigh House.	Havant	Hampshire			http://thespring.co.uk/media/3500/54-bedhampton-and-havant-and-the-r-n.pdf	Private owners
2146648743	William	Gray		M			Country house	Skibo Castle	There are conflicting accounts about the relationship of William Gray of Jamaica to Skibo Castle. Stephanie Barczewski shows William Gray of Jamaica purchasing Skibo in 1777; other secondary sources such as John Evans, supported by the Historic Environment Scotland portal, show William Gray rebuilding the house and dying at Skibo in 1760. There is broad agreement that the estate was sold by the Grays c. 1786.		Sutherland				
2146666913	Robert	Paterson		M			Country house	Smithfield House	"Country house in Tarbolton reportedly built by Robert Paterson on part of the Enterkine estate on his return from Tobago (he died of Tarbolton c.1802). The house appears to survive as a farmhouse now used as a holiday cottage.

Gazetteer of Ayrshire <a href=""https://aanhsorg.files.wordpress.com/2020/05/gazetteer-of-ayrshire.pdf"">https://aanhsorg.files.wordpress.com/2020/05/gazetteer-of-ayrshire.pdf</a> [accessed 28/04/2021]."	Tarbolton	Ayrshire				
26074	Solomon Abraham	Wade		M			Country house	Snowshill Manor	Cotswold country house bought in 1919 and restored by Charles Wade, the grandson of Solomon Abram Wade, and containing Charles Wade's collection of curiosities. Now National Trust.	Snowshill Manor, Snowshill	Gloucestershire			https://www.nationaltrust.org.uk/snowshill-manor-and-garden	National Trust
13012	Evelyn	Bazalgette		M			Country house	South Stoneham House	"A helpful account of the house is in <a href=""https://en.wikipedia.org/wiki/South_Stoneham_House"" target=""_blank"">Wikipedia</a>."	Swaythling, Southampton	Hampshire		1804.0		University of Southampton
2146660215	Thomas	Earle		M			Country house	Spekelands	Spekelands, new house built by Thomas Earle on the outskirts of Liverpool land he had bought in 1805	Spekelands, Liverpool	Lancashire	�7600			
42876	William George	Shedden		M			Country house	Spring Hill	Country house, rebuilt 1863-1865 by William George Shedden	East Cowes, Isle of Wight	Hampshire		1865.0		Private owners
2146653293	James	Hargreaves		M			Country house	Springfield Hall, Lancaster	Springfield Hall, country house erected by James Hargreaves c. 1792. It passed to Henry Hargreaves and then to Richard Godson MP.	Lancaster	Lancashire		1792.0	https://redrosecollections.lancashire.gov.uk/view-item?i=237912&amp;WINID=1502704322478#.WZFywYdVigQ	
1228	William	Shand		M			Country house	Springwood	Neo-classical mansion house				1839.0		Private owners
2146646049	Nathan	Sprigg		M			Country house	St Anne's House	St Ann's or St Anne's House in Barnes, built c. 1765 by Nathan Sprigg, 'an important property in Barnes, second only to the Manor house at Barn Elms.'	Barnes	Surrey		1765.0	http://www.panoramaofthethames.com/1829/guide/st-anns-house	
1619404559	Henry	Dawkins		M			Country house	Standlynch, now Trafalgar Park	Grade I country house, purchased by Henry Dawkins II in 1764 and transformed by him into the mansion purchased by the nation for Nelson's family after Henry's death in 1814.	Standlynch	Wiltshire				Private owners
2146644123	William	Gibbons	Sir	M			Country house	Stanwell Place		Stanwell Place, Stanwell	Middlesex				
2146650155	Julines	Beckford		M			Country house	Stepleton House	Stepleton House, country house in Dorset purchased in 1745 and remodelled by Julines Beckford, who landscaped the grounds and formed a pleasure ground.	Stepleton Iwerne	Dorset			https://historicengland.org.uk/listing/the-list/list-entry/1001266	Private owners
44878	James Adam	Gordon		M			Country house	Stocks House	"Georgian mansion set in estate of approx. 180 acres.

The image, from [Hertfordshire Genealogy](http://www.hertfordshire-genealogy.co.uk/data/places/places-a/aldbury/aldbury-stocks-house.htm), is of the house c. 1904."	Aldbury	Hertfordshire		1773.0		Private owners
-989281059	Richard Plantagenet	Temple-Nugent-Brydges-Chandos-Grenville, 2nd Duke of Buckingham and Chandos		M			Country house	Stowe House		Stowe	Buckinghamshire				Stowe House Preservation Trust
2146638733	Richard	Temple-Nugent-Brydges-Chandos-Grenville		M			Country house	Stowe House		Stowe	Buckinghamshire				
1813221728	Thomas	Baring	Sir	M			Country house	Stratton Park	"The photograph was taken c. 1867 by Winchester photographer William Savage (1817-87) and is found in an album of his work.

From the Winchester Museums Collection Object number: WINCM:PWCM 2862:

<a
href=""http://www.winchestermuseumcollections.org.uk/index.asp?page=item&amp;mwsquery=%7bcollection%7d=%7bphotographs%7d&amp;id=252"">http://www.winchestermuseumcollections.org.uk/index.asp?page=item&amp;mwsquery={collection}={photographs}&amp;id=252</a>"	East Stratton	Hampshire			#http://en.wikipedia.org/wiki/Stratton_Park#	Private owners
2146661669	Rene	Payne		M			Country house	Sulby Lodge	Country house built to designs of John Soane for Rene Payne 1792-1795.		Northamptonshire		1795.0	http://collections.soane.org/SCHEME1093	
2146666735	Henry Rawlins	Evans		M			Country house	Swanstone Court	Mediaeval house, rebuilt in the 18thC and then extended in the 19thC probably by Henry Rawlins Evans between 1844 and 1861.	Dilwyn	Herefordshire			https://herefordshirepast.co.uk/buildings/swanstone-court-dilwyn/	
41827	Wilbraham	Egerton		M			Country house	Tatton Park	Country house and gardens. Much of the building of the house, collections and gardens date from Egerton's ownership.	Knutsford	Cheshire				National Trust
2146644889	Gillies	Payne	Sir	M			Country house	Tempsford Hall	Tempsford Hall, Bedfordshire. Mid-Georgian country house, built by Sir Gillies Payne c. 1769. It is now the HQ of the Kier Group.	Tempsford	Bedfordshire			http://www.bedfordshire.gov.uk/CommunityAndLiving/ArchivesAndRecordOffice/CommunityArchives/Wootton/ThePayneFamily.aspx	
2146662427	Walter	Livingston		M			Country house	Teviotdale		Linlithgo, Columbia County, New York					
2146645217	Thomas	Oliver		M			Country house	The Great House, Leyton	Country house, built in the early 18thC and purchased by Richard Oliver, Thomas Oliver's father, c. 1750. Remodelled by Robert Adam in the period of Thomas Oliver's ownership.	Leyton	Essex			http://www.british-history.ac.uk/survey-london/bk4/pp11-22	
9106	Robert Westley	Hall-Dare		M			Country house	Theydon Hall		Abridge Road, Theydon Bois	Essex				
2146644187	James	Bean		M			Country house	Wentworth House	Mid 18thC remodelling or rebuilding of an early 17thC house.	Aldbrough	Yorkshire			http://www.wentworthhousehotel.co.uk/history.html	Private - hotel
2146640405	John Denis	Browne, 1st Marquis of Sligo		M			Country house	Westport House	The house had been built for the first Earl of Altamont in the 1730s, but was extended under the 2nd Earl in the late 1770s.  John Denis Browne commissioned James Waytt to create a new dining room after he inherited in 1780.	Westport	Mayo			https://theirishaesthete.com/tag/westport-house/	
1287751141	Ann	Sill		F			Country house	Whernside Manor, formerly West House	Grade II listed house, built by the Sill family, possibly by Ann Sill's father Edmund. It is not clear to what extent the wealth of the family depended on their well-established connections to slavery.	Dent	Cumberland			http://www.britishlistedbuildings.co.uk/en-484384-whernside-manor-dent-cumbria	
2146650423	Joseph	Gillbanks		M			Country house	Whitefield House, now Overwater Hall	Whitefield House, now Overwater Hall, late Georgian/early Victorian house in Cumbria built by Joseph Gillbanks and now an hotel.	Ireby	Cumberland			http://www.overwaterhall.co.uk/about-us/history	Private - hotel
2146665507	Thomas	Bradshaw		M			Country house	Wilbury House	Country house in Cholderton, Newton Tony, Wiltshire, modified by Thomas Bradshaw during his ownership c. 1783-1803. 'Fulk Greville sold Wilbury House to Thomas Bradshaw c 1783. Under Bradshaw's ownership, the north elevation became the entrance front, and the east wing was used as a Roman Catholic chapel from 1797 to c 1800 (ibid). The estate was sold in c 1803 to Sir Charles Malet.'	Newton Tony	Wiltshire			https://historicengland.org.uk/listing/the-list/list-entry/1001245	
2146644379	John	Gordon		M			Country house	Wincombe House, Donhead St Mary, Wilts.	Grade II listed country house, built in the 1820s for John Gordon.	Donhead St Mary	Wiltshire		1824.0	http://www.britishlistedbuildings.co.uk/en-320860-wincombe-park-donhead-st-mary-#.VxpLCocbAdU	
2146644071	Martin	Madan	Rev.	M			Country house	Woodcote End House	Woodcut End House, country house at Epsom, occurred by Rev. Martin Madan from 1780 onwards. 'About 1790 the original house was extended into the garden with a semicircular bay, thus providing a room on the ground floor with a wide bay-window, and doors with beaded panels and fluted architraves with rosettes at the comers. The room above corresponds and has the original door furniture with drop handles.' It is not clear whether it was Rev. Martin Madan or his heirs who remodelled the house.	Epsom	Surrey			http://www.epsomandewellhistoryexplorer.org.uk/WoodcoteEndHouse.html	
2146649367	William	Berners		M			Country house	Woolverstone Hall	Grade I Palladian house, built c. 1776 for William Berners by John Johnson.	Woolverstone	Suffolk		1776.0	http://www.woolverstonehall.co.uk/history/	Private - hotel
11954	Robert	Smith, 1st Baron Carrington		M			Country house	Wycombe Abbey	Country house rebuilt and extended by James Wyatt for Robert Smith c. 1803-1804 after the latter bought the Loakes estate c. 1798. Now the famous girls' school.	Wycombe Abbey, Wycombe	Buckinghamshire		1804.0	https://historicengland.org.uk/listing/the-list/list-entry/1000609	School
2146637445	John	Blacket or Blackett		M			Dock	Millwall Dock	Dry dock, built by John Blackett c. 1810.		Middlesex		1810.0	http://www.british-history.ac.uk/survey-london/vols43-4/pp433-445	
2146653139	Alexander	Stewart		M			Dock	Quay at Ballintoy, Co. Antrim	Alexander Stewart, with the aid of grants from the Irish Parliament, developed open-cast coal-mining and an associated quay at Ballintoy Co. Antrim c. 1757-1759.						
16791	George	Hibbert		M			Dock	West India Docks	George Hibbert was a leading member of the West India Dock  Company which instigated the building of the West India docks in 1800.	Isle of Dogs, London	Middlesex		1800.0		
2146630292	Godfrey Vassall	Webster	Sir	M			Estate	Battle Abbey		Battle	Sussex				Department of the Environment
46255	Peter Digges	La Touche		M			Estate	Belfield	"Suburban estate outside Dublin that became the site of University College Dublin. Finola O'Kane Crimmins has posited that the Belfield estate was named by Peter Digges LaTouche after the Belfield estate of Patrick Lynch in St Mary Jamaica. 

Finola O'Kane 'What's in a Name? The Connected Histories of Belfield, Co. Dublin and Belfield Plantation, Jamaica'. We are grateful to Dr O'Kane for advanced site of this piece."		Dublin				
43579	David Hunter	Blair	Sir	M			Estate	Blairquhan Castle					1824.0		
2146645315	Anthony	Hodges		M			Estate	Bolney Court	Estate leased and then purchased by Anthony Hodges I (d. 1757). The original mediaeval house had been  replaced by 1786 by a stucco and brick mansion, possibly built by his vendors and possibly by Hodges himself. This house was demolished and replaced by Hodges' descendants in 1852 and demolished c. 1908. The estate was in the hands of the family until c. 1894.	Harpsden	Oxfordshire			https://www.british-history.ac.uk/vch/oxon/vol16/pp231-265	
2146660811	Richard Fleetwood	Shawe		M			Estate	Brantingham Thorpe Hall	The park and garden were laid out by or for Richard F. Shawe between 1835 and 1855. The hall, which dates from the early-18th century, was extended in the 1840s. The parkland at Brantinghamthorpe is of interest as a good example of a modest planned landscape of the early-19th century, but of particular historical significance are the remnants of the Victorian formal gardens laid out for visits of the Prince of Wales...Elizabethan house, altered or rebuilt in the late-17th to early-18th century, and greatly enlarged in the Gothick style in the late-1830s. The architect George Devey was employed 1868-83 to transform the building into the present rambling house in a mid-17th century style, built of local honey-coloured limestone with an array of shaped gables and mullioned windows. (Pevsner & Neave, Yorkshire, York and the East Riding, 339-340).'	Brough	Yorkshire			http://www.parksandgardens.org/places-and-people/site/518?preview=1	
1298051677	Duncan	Robertson	Hon.	M			Estate	Carronvale	"Image from:

<a href=""http://www.falkirklocalhistorysociety.co.uk/home/index.php?id=134"">http://www.falkirklocalhistorysociety.co.uk/home/index.php?id=134</a>

Date of image not known."	Larbert	Stirlingshire			#http://www.falkirklocalhistorysociety.co.uk/home/index.php?id=134#	
2146645337	Richard	Thompson	Col.	M			Estate	Coley Park	Manor and estate of Coley near Reading, purchased by Col. Richard Thompson in 1727, sold by his widow and daughter in 1792.	Reading	Berkshire			http://www.british-history.ac.uk/vch/berks/vol3/pp364-367	
2146650601	Charles	Graham		M			Estate	Drynie	Estate in Cromartyhshire, purchased by Charles Graham and then 'improved' by him. In his will proved in 1806 he said that he had initiated improvements on the Drynie estate worth around £3000 and he instructed his trustees to complete the work (he had entailed the estates prior to his will).	Black Isle	Ross & Cromarty				
25529	Gerard Noel	Noel	Sir	M			Estate	Exton Park		Oakham	Rutland			http://www.exton.org/	Viscount Campden
41668	John	Cameron		M			Estate	Glenevis or Glen Nevis	Farm and mansion house inherited by John Cameron and 'improved' by him between 1839 and 1842.	Fort William	Inverness-shire			http://www.spanglefish.com/slavesandhighlanders/index.asp?pageid=441978	
22410	Colin	MacLarty		M			Estate	Keill	Estate in Kintyre, bought by the returning Jamaica physical and slave-owner Colin MacLarty and 'improved', and inherited by his son John Freeman MacLarty.	Kintyre	Argyll				
8375	Gavin	Fullarton		M			Estate	Kerelaw House		Stevenston	Ayrshire				
2146645333	Caleb	Dickinson		M			Estate	Kingweston	Estate purchased c. 1741 and then extended and 'improved' by Caleb Dickenson or Dickinson, then left to his son William Dickinson I, with the request that William retain the estate intact and make it his principal country seat.	Kingweston	Somerset				
2146643073	John	Kinlock or Kinloch		M			Estate	Kinloch	The Kinloch estate was according to the ODNB purchased by the 'sugar planter' John Kinloch and left to his elder brother George Oliphant Kinloch. Other sources show George Oliphant Kinloch selling his Clashbenie estate to buy Kinloch.	Strathmore	Perthshire				
2146646287	William	Coleman		M			Estate	Lee	"Estate consolidated by William Coleman after his purchase of the Manor House Lee c. 1750.

Joan Anim-Addo, Longest journey: a history of black Lewisham (1995), pp. 29-31."	Lee, Lewisham	Middlesex				
2146665435	Nathaniel	Elliot		M			Estate	Longbrook	By his own account given in his will, Nathaniel Elliot had built up the Longbrook estate at West Alvington through the purchase of the original estate from the executors of Jame Worden and a second purchase of adjoining lands called Sulham [?] and Floodgates from John Pollixfen Bastard.	West Alvington, Kingsbridge	Devon			https://britishlistedbuildings.co.uk/101306003-longbrook-farmhouse-west-alvington#.XxrphvhKg_U	
2146665715	James	Crokatt		M			Estate	Luxborough Hall	Crokatt bought Luxborough Hall, a grand country estate near Chigwell in Essex, in c.1749-50, spending an enormous £19,500 on acquiring the estate and an additional £10,000 on repairing and furnishing the property (see the engraving by John Walker after Conrad Martin Metz, East Front of Luxborough House, in Essex, the Seat of Sir Edward Hughes, Bart. 1788; fig.3). Besides the classical mansion itself and its eighteen acres of garden and forty-three acres of pasture, the Luxborough estate included the freehold in six farms covering 520 acres, with an estimated annual rental income of £575. I think he has Grandeur enough for his Money, reported Peter Manigault, a young Carolinian visitor to the estate in late 1750. Mrs. Crokatt seems very much pleased with her fine House, he added.' Tate, https://www.tate.org.uk/research/publications/in-focus/muilman-crokatt-keable-thomas-gainsborough/the-painting/patronage	Chigwell	Essex			https://www.tate.org.uk/research/publications/in-focus/muilman-crokatt-keable-thomas-gainsborough/the-painting/patronage	
2146644479	William Mathew	Burt		M			Estate	Maiden Erlegh, Berkshire	In Burt's will, he mandated the completion of landscaping at Maiden Erlegh under the direction of 'Mr Q. Richmond of Paddington.' Earlier, Capability Brown had visited and a preliminary survey had been undertaken by Brown's man Griffin. The estate was sold to Edward Golding, in whose ownership Repton appears to have made further plans.	Maiden Erlegh	Berkshire				
2146651061	William	Reynolds		M			Estate	Milford House	Extension of the estate of Milford House, which itself he had purchased c. 1765, by William Reynolds the eldest.	Milford-on-Sea	Hampshire			https://www.flickr.com/photos/alwyn_ladell/6035623626	
2146660697	William	Paterson		M			Estate	Monkwood	Estate in Ayrshire bought for William Paterson of Ayr's natural son also named William Paterson under the former's will. The son appears to have broken the entail in the 1840s.		Ayrshire			https://scotlandsplaces.gov.uk/digital-volumes/ordnance-survey-name-books/ayrshire-os-name-books-1855-1857/ayrshire-volume-46/83	
2146637469	William	Palmer		M			Estate	Nazeing Park	"'The Nazeing Park estate was built up between 1780 and 1820 by William Palmer, a successful London merchant and the younger son of a prominent Leicestershire family. There was already a substantial house on the land when, in 1796, Palmer had the local highway diverted so he could extend Nazeing House (later Nazeing Park) to the designs of James Lewis. Palmer’s son George, a ship-owner and MP for Essex, further enlarged the estate, which, by 1848, totalled some 600 acres. It remained in the Palmer family until 1936/37, when it was bought by Sir Walter Hargreaves.'

Country Life 29/11/2012"	Nazeing	Essex			The Nazeing Park estate was built up between 1780 and 1820 by William Palmer, a successful London merchant and the younger son of a prominent Leicestershire family. There was already a substantial house on the land when, in 1796, Palmer had the local high	Private owners
2146650699	Rose	Beckford		M			Estate	Offley Holes	Rose Backford added land to the existing Offley Holes estate in Hertfordshire in 1791. He had purchased it before 1781. He mortgaged the estate to Robert Curling c. 1795. Under the will of a later Robert Curling (d. 1894) a house called Offley Holes House was built to designs by W.A. Lucas. The house burnt down in 1919.					http://www.prestonherts.co.uk/page219.html#OffleyholesFarm	
2146649583	John	Howell		M			Estate	Prinknash Park	Estate comprising the Abbott's house at Prinknash Abbey, purchased by John Howell in 1770 (some sources show 1776) and later sold by his grandson Thomas Jones Howell. Possibly landscaped by Thomas Bayley Howell c. 1803-1815.	Prinknash	Gloucestershire	800	1770.0	http://www.parksandgardens.org/places-and-people/site/6070/history	Council?
2146637947	Vickris	Dickinson		M			Estate	Queen Charlton	Estate and house in Somerset bought separately and reunited by Vickris Dickinson c. 1769. Vickris Dickinson remodelled St Margaret's church c.1795 and built the Poor House c. 1788, but the major changes to the house were by his grand-daughter Frances Dickinson (q.v.).		Somerset			http://www.bathnes.gov.uk/WAM/doc/BackGround%20Papers-684399.pdf?extension=.pdf&amp;id=684399&amp;location=VOLUME3&amp;contentType=application/pdf&amp;pageCount=1&amp;appid=1001	Private owners
-66666762	Inigo Freeman	Thomas		M			Estate	Ratton	Country estate in Sussex, inherited by Inigo Freeman Thomas and then extended and improved by him in the early 1800s.	Ratton	Sussex				
2146630296	Charles	Bosanquet		M			Estate	Rock	Country estate with manor house	Rock	Northumberland				
2146650659	Ann	McGilchrist then Sheridan	Dame	F			Estate	Sheridan Place	Sheridan Place in Hampton is named after Dame Ann Sheridan, who purchased in 1804 what later became the Beveree estate.	Hampton	Middlesex			https://www.thebeveree.co.uk/threads/17-the-streets-of-hampton-part-2.19154/	
2146635905	James	Chisholme		M			Estate	Stonedge, Roxburghshire	Estate with house, renamed Green River House after one of his Jamaica properties, purchased by James Chisholme c. 1795, and then improved by the building of new farmhouses and the addition of a walled garden.	Stonedge	Roxburghshire				
21020	James	Ewing		M			Estate	Strathleven	Strathleven, formerly Levenside, in Dunbartonshire, an estate purchased in 1830 and subsequently developed and expanded by James Ewing, especially through the purchase of Dumbarton Muir in 1841. Despite the comment in the ODNB that 'In May 1836 Ewing purchased the estate of Levenside where built a new mansion, at a cost said to have exceeded £110,000, and improved the estate, which he renamed Strathleven', it appears that he purchased the estate with an extant mansion and made relatively small changes to the house itself.		Dunbartonshire			http://www.shbt.org.uk/files/1413/3882/8675/strathleven-house-conservation-plan-shbt-april-1997.pdf	
2146652029	Thomas	Nevill		M			Estate	The Lodge	"East Lodge (formerly The Lodge), Upper Rock Gardens, Brighton. Bounded by Edward Street, St James's Street and St Mary's Place.

Bought by Brighton Corporation from Richard Foster in 1877 for road improvement: the surplus was sold off as building plots. The main part of the estate, formerly in the Upper Furlong, Little Laine, was assembled by Thomas Nevill and acquired by George O'Brien, Earl of Egremont, 1812-1816. In a codicil to his will of 1802, Thomas Nevill described the purchase of freehold and leasehold interests from Mr John Smith."	Brighton	Sussex			http://discovery.nationalarchives.gov.uk/details/r/437c439a-ee9f-47e4-8397-8fbed188f554	
2146655505	Henry	Davidson		M			Estate	Tulloch	"Estate purchased by Henry Davidson in 1762. 'Davidson appears to have invested heavily in his new property: the farm steading carries a date of 1774.' 

http://her.highland.gov.uk/hbsmrgatewayhighland/datafiles/librarylinkfiles/151759.pdf"	Dingwall	Ross & Cromarty			http://her.highland.gov.uk/hbsmrgatewayhighland/datafiles/librarylinkfiles/151759.pdf	
2146658381	Stephen	Payne-Gallwey		M			Estate	West Tofts, Norfolk	Stephen Payne Gallwey, having purchased the West Tofts estate in Norfolk c. 1780, continued the landscaping and planting undertaken by the prior owner,	West Tofts	Norfolk				
20554	George Alexander	Fullerton		M			Estate	Westwood House	Westwood House and Park near Southampton. 'In 1826 it was acquired by G. A. Fullerton who bought more land on the Portswood side of the estate, extending it to about 44 acres. The estate, sometimes referred to as Westwood Park, extended between modern-day Winn and Westwood Roads and from the Avenue about half way to Portswood Road.'	Southampton	Hampshire			http://sotonopedia.wikidot.com/page-browse:westwood-house-and-park	
44878	James Adam	Gordon		M			Folly	Little Naish	Folly built in the grounds of Naish House in Somerset by James Adam Gordon in the early 19th century.	Naish House, Clapton-in-Gordano	Somerset			http://www.countrylife.co.uk/interiors/little-naish-gardeners-cottage-163795	Private owners
2146651581	George	Young	Dr	M			Garden	St Vincent Botanic Garden	Dr George Young was the first superintendent of the St Vincent Botanic Garden, and was awarded a Gold Medal by the Society for the Encouragement of Arts, Manufacture and Commerce in 1773.					"<a href=""http://www.kingscollections.org/exhibitions/specialcollections/caribbean/naturalhistory/botanicgarden"">http://www.kingscollections.org/exhibitions/specialcollections/caribbean/naturalhistory/botanicgarden</a>"	
2146665365	John	Fothergill	Dr.	M			Garden	Upton House	Dr John Fothergill established a botanical garden at his estate Upton House in Stratford, now part of West Ham Park.	Stratford	Essex			https://gardenmuseum.org.uk/collection/upton-house-stratford-home-of-dr-fothergill/	
25073	Thomas	Neave	Sir	M			Gardens	Dagnam Park	Humphry Repton is shown being commissioned by Sir Thomas Neave before 1802, although Neave inherited Dagnam and his title only on the death of his father Richard in 1814.	Dagnam Park	Essex				
2146648023	Christopher	Jeaffreson	General	M			Gardens	Dullingham House	Parkland and gardens designed by Humphrey Repton (a Red Book was produced in 1802) for 'Col. Christopher Jeffreson.'	Dullingham, Newmarket	Cambridgeshire			http://www.parksandgardens.org/places-and-people/site/1160/history	
2146649543	Anne Jennings	Clerke	Lady	F			Gardens	Holly Lodge, Berkshire	Gardens commissioned from Humphry Repton by Lady Jennings Clerke c. 1796. 'Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269.		Berkshire				
1871639041	John Willett	Willett		M			Gardens	Merly	Garden design by Humphry Repton before 1797, shown as inconclusively documented in Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269	Merly	Dorset				
2146649545	Thomas	Graeme		M			Gardens	Oldbury Court	Thomas Graeme purchased Oldbury Court 1799 and commissioned landscaping from Repton c. 1800. Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269. Now a public park	Oldbury	Gloucestershire			https://historicengland.org.uk/listing/the-list/list-entry/1000393	
-989281059	Richard Plantagenet	Temple-Nugent-Brydges-Chandos-Grenville, 2nd Duke of Buckingham and Chandos		M			Gardens	Stowe Landscape Gardens		Stowe	Buckinghamshire				National Trust
2146638733	Richard	Temple-Nugent-Brydges-Chandos-Grenville		M			Gardens	Stowe Landscape Gardens		Stowe	Buckinghamshire				
1281797575	Thomas	Lane		M			Gardens	The Grange	Lane purchased The Grange in 1796: his commissioning of Humphry Repton &lt;1809 is shown as inconclusively documented. Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269.	Walthamstow	Essex				
11954	Robert	Smith, 1st Baron Carrington		M			Gardens	Wycombe Abbey	Landscaping by Humphry Repton recorded as inconclusively demonstrated in the Gazetteer compiled with John Phibbs’ in Stephen Daniels, Humphry Repton, Landscape Gardening and the Geography of Georgian England (London: Yale University Press 1999) pp. 255-269.						
22445	Agnes Ann	Leslie		F			Gate	Powis Gates	Commissioned by her eldest son but apparently funded by the profits of slavery from estates in the hands of Agnes Ann Leslie. Currently part of the University of Aberdeen.	Kings College, Aberdeen			1833.0		
2146659117	John	Hotchkin	Rev.	M			Golf Course	Hotchkin Course, Woodhall Spa	The Hotchkin Course at the National Golf Centre Woodhall Spa Lincolnshire is named after Stafford Vere Hotchkin, a descendant of the Hotchkin family of Jamaican slave-owners, who gave the land in 1902 and oversaw its management and improvement over decades.	Woodhall	Lincolnshire			https://www.woodhallspagolf.com/history	
2146638979	Thomas	Ruddach		M			Land	Muddisdale or Modesdale	Land at Muddisdale near Kirkwall, Orkneys, bequeathed by Thomas Ruddach to his sister Isabella's daughter (probably Isabella Stevenson nee Murray) in 1798.	Kirkwall	Orkney, Shetland, Fair Isle				
2146650521	Robert	Stokes		M			Land	Stokes Valley	Stokes Valley in New Zealand was named after him.						
2146644415	Richard	Tyrrell	Admiral	M			Monument	Commemorative Monument to Admiral Richard Tyrrell	A commemorative monument to Richard Tyrrell in Westminster Abbey was recorded by E. Walford, Old and New London Vol. III p. 417	Westminster Abbey	Middlesex				
43251	William Drummond	Delap or Dunlop		M			Monument	Drummond Tower	Described as built in 1858 by David Reid and son for a William Drummond Delap of Monasterboice House in honour of his late mother Victor [sic] Drummond Delap.	Monasterboice House	Co. Louth, Ireland		1858.0	http://www.follies.org.uk/restoration.htm	
2146652719	George	Kinloch		M			Monument	George Kinloch Monument	Monument by John Steell, now in in Albert Square Dundee	Dundee					
2146663713	Alexander	MacDonald		M			Monument	Glenfinnan Memorial	"The Glenfinnan Memorial at Lochaber, commemorating the raising of his standard by Bonnie Prince Charlie in 1745, was built by Alexander MacDonald, the only son of Alexander 'Golden Sandy' MacDonald.

https://www.theguardian.com/uk-news/2021/jan/07/history-of-scotlands-glenfinnan-memorial-rewritten-after-to-slave-trade-revealed [accessed 08/01/2020]."	Lochaber, Scotland				https://www.theguardian.com/uk-news/2021/jan/07/history-of-scotlands-glenfinnan-memorial-rewritten-after-to-slave-trade-revealed	
2146653059	Barbara	Nibbs		F			Monument	Large tablet in Washfield Church Devon to James Langford Nibbs	In her will, Barbara Nibbs provided £50 to build the marble monument in Washfield Church to her husband James Langford Nibbs that she had promised him to build.	Washfield	Devon	�50		http://www.british-history.ac.uk/magna-britannia/vol6/pp538-562	
2146643703	David	White		M			Monument	Memorial in Bristol Cathedral	"BRISTOL CATHEDRAL. East Wall of East Cloister.
[A female standing over an urn, resembling the Alleyne monument]
David WHITE is buried with wife Elizabeth.
""Sacred to the memory of Mrs. Elizabeth Gould White, a Native of New Jersey, North America, who departed this life June 4 1793, aged 38 years, 5 months, 11 days.""

""Also Sacred to the memory of David White, Esq Husband of the said Elizabeth, a Native of Ayrshire in Scotland, many years resident in the Island of Jamaica but late of this City. Who departed this life on 27th day of November Anno Domini 1797 in the 67th year of his Age leaving behind him to lament his loss Nine Children""

Caribbeana Vol. II"	Bristol	Somerset				
2146666127	Martha	Baker		F			Monument	Memorial to Joseph Baker, by John Hickey	Monumental memorial to her husband Joseph Baker of the East India Co. (died 1789) in Chichester Cathedral.	Chichester	Sussex			https://www.british-history.ac.uk/vch/sussex/vol3/pp135-146	
